UCP,Variable,FECHA,TIPO_DIA,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,Total,PO19,PO20,PO21
MC-Cali,OFI,2021-02-18,JUEVES,414.6822611128,390.3068162293,378.1190937875,378.1190937875,378.1190937875,390.3068162293,402.4945386711,463.5330502442,524.471662453,548.9470067008,573.3224515843,609.8856189096,609.8856189096,597.6978964679,609.8856189096,597.6978964679,597.6978964679,573.3224515843,597.6978964679,573.3224515843,561.1347291426,524.471662453,475.7207726859,439.1576053606,12209.9999999984,618.0,582.0,572.0
MC-Cali,OFI,2021-02-19,VIERNES,415.361810725,390.9111515161,384.8234363661,378.6359226071,384.8234363661,396.9988666661,409.174296966,458.0756153839,513.0646489518,549.6907384607,586.3168279697,604.6797720286,604.6797720286,598.5920568786,598.5920568786,598.5920568786,598.5920568786,568.0536825197,592.4045431196,586.3168279697,561.8661687607,525.2400792518,488.6139897429,445.900185084,12239.9999999986,612.0,594.0,571.0
MC-Cali,OFI,2021-02-20,SABADO,392.8,370.9,365.5,354.6,349.1,360.0,365.5,392.8,441.9,480.0,507.3,534.6,540.0,518.2,496.4,491.0,491.0,496.4,540.0,545.5,523.7,485.5,447.3,420.0,10910.0,569.0,559.0,557.0
MC-Cali,OFI,2021-02-21,DOMINGO,371.6919226156,352.6486937477,333.6054648798,324.0339990613,324.0339990613,324.0339990613,304.9907701934,324.0339990613,352.6486937477,381.263388434,409.8780831204,428.9213119883,438.4927778067,447.9645408562,438.4927778067,428.9213119883,419.3498461698,428.9213119883,476.5792355425,486.150701361,476.5792355425,457.5360066746,428.9213119883,400.3066173019,9559.9999999989,495.0,489.0,478.0
MC-Cali,OFI,2021-02-22,LUNES,383.8387571433,366.3824727098,354.7116996886,354.7116996886,360.5969612976,360.5969612976,378.0532457311,424.5368374225,488.4767135475,517.6037710022,552.5163398692,581.5436471272,581.5436471272,575.758135715,581.5436471272,581.5436471272,569.872874106,546.6310782602,575.758135715,569.872874106,546.6310782602,511.7185093932,465.2349177018,430.3223488348,11659.999999999,590.0,581.0,559.0
MC-Cali,OFI,2021-02-23,MARTES,392.1936465021,380.2695167286,368.4455897262,362.4334234538,368.4455897262,380.2695167286,392.1936465021,439.689760054,493.1980398783,522.8580601554,558.5302467049,582.2783034809,582.2783034809,582.2783034809,582.2783034809,582.2783034809,570.4543764785,546.7063197026,582.2783034809,582.2783034809,558.5302467049,534.782189929,475.3619466035,439.689760054,11859.999999999,591.0,602.0,576.0
MC-Cali,OFI,2021-02-24,MIERCOLES,392.007662642,380.1195607424,368.2314588427,356.343356943,356.343356943,380.1195607424,392.007662642,451.3482721246,498.9006797234,534.5649854224,570.1293911056,593.905594905,593.905594905,582.0174930053,593.905594905,593.905594905,582.0174930053,546.3531873062,582.0174930053,570.1293911056,546.3531873062,510.7887816231,475.124475924,439.4601702249,11889.9999999994,599.0,572.0,558.0
MC-Cali,OFI,2021-02-25,JUEVES,405.8686584132,381.9940314477,370.1066648833,370.1066648833,370.1066648833,381.9940314477,393.9812918488,453.6179123442,513.3544266762,537.2290536417,561.1036806072,596.8656741371,596.8656741371,584.9783075727,596.8656741371,584.9783075727,584.9783075727,561.1036806072,584.9783075727,561.1036806072,549.1164202061,513.3544266762,465.6051727452,429.7432853787,11949.9999999993,605.0,570.0,560.0
MC-Cali,OFI,2021-02-26,VIERNES,404.0924935896,380.3399587725,374.4517253515,368.463691364,374.4517253515,386.32799276,398.2042601685,445.7093298027,499.2024334243,534.9310362164,570.559838442,588.3243392716,588.3243392716,582.4361058506,582.4361058506,582.4361058506,582.4361058506,552.695537046,576.4480718631,570.559838442,546.8073036249,511.0787008329,475.4498986073,433.8330623942,11909.999999999,596.0,578.0,556.0
MC-Cali,OFI,2021-02-27,SABADO,394.5963996678,372.5966003959,367.1966496656,356.1967500296,350.6968002116,361.6966998476,367.1966496656,394.5963996678,443.8959498544,482.1956004051,509.5953504073,536.9951004096,542.4950502276,520.5952500433,498.695449859,493.195500041,493.195500041,498.695449859,542.4950502276,547.9950000456,526.0951998613,487.695550223,449.3958996724,421.9961496701,10959.9999999988,571.0,562.0,560.0
MC-Cali,OFI,2021-02-28,DOMINGO,367.803587614,348.9597605446,330.1159334752,320.6441685461,320.6441685461,320.6441685461,301.8003414767,320.6441685461,348.9597605446,377.2753525431,405.5909445416,424.434771611,433.9065365401,443.2785986804,433.9065365401,424.434771611,414.9630066819,424.434771611,471.5941906789,481.065955608,471.5941906789,452.7503636095,424.434771611,396.1191796125,9459.9999999985,490.0,484.0,473.0
MC-Cali,OFI,2021-01-01,1--ENE,269.45701357,253.58898944,249.59703369,245.60507793,249.59703369,257.5809452,265.46505782,297.20110608,332.82931121,356.58144796,380.33358472,392.20965309,392.20965309,388.31749623,388.31749623,388.31749623,388.31749623,368.45751634,384.32554047,380.33358472,364.46556058,340.71342383,316.96128708,289.21719457,7940.0,397.0,385.0,371.0
MC-Cali,OFI,2021-01-02,2--ENE,329.33149341,320.22232444,311.11315547,301.90388575,301.90388575,301.90388575,301.90388575,338.54076313,384.28680948,411.71441714,439.1420248,448.35129452,448.35129452,439.1420248,430.03285583,420.8235861,411.71441714,411.71441714,439.1420248,439.1420248,420.8235861,393.39597845,356.85920182,338.54076313,9140.00000002,462.0,450.0,448.0
MC-Cali,OFI,2021-01-03,DOVENE,340.43965883,322.92218153,305.50480411,296.79611539,296.79611539,288.08742668,270.56994938,296.79611539,322.92218153,349.14834755,375.37451356,392.79189099,401.50057971,401.50057971,401.50057971,392.79189099,384.08320228,392.79189099,436.43543444,445.14412315,427.72674572,419.01805701,392.79189099,366.56572498,8720.00000001,453.0,448.0,429.0
MC-Cali,OFI,2021-01-04,LUVENE,350.0505064702,328.8141755451,318.2458606246,318.2458606246,328.8141755451,328.8141755451,350.0505064702,403.091483241,445.5641450913,477.3687909369,509.1734367825,530.4097677077,530.4097677077,530.4097677077,530.4097677077,530.4097677077,519.8414527872,498.605121862,519.8414527872,519.8414527872,498.605121862,466.8004760164,424.3278141661,381.8551523158,10639.999999999,533.0,530.0,510.0
MC-Cali,OFI,2021-01-05,MAVENE,413.3015177593,391.4908833193,375.1829318803,364.2776146603,364.2776146603,358.8749804412,347.9696632212,369.7802976612,407.7988347584,445.9174206374,478.5333235156,500.2439091737,511.1492263937,511.1492263937,494.8412749546,489.4386407355,489.4386407355,489.4386407355,543.7651292718,554.6704464918,538.3624950527,516.5518606128,478.5333235156,435.0121034174,10869.9999999988,552.0,573.0,555.0
MC-Cali,OFI,2021-01-06,MIVENE,359.4,348.5,337.6,326.7,326.7,348.5,359.4,413.8,457.4,490.1,522.7,544.5,544.5,533.6,544.5,544.5,533.6,500.9,533.6,522.7,500.9,468.3,435.6,392.0,10890.0,549.0,525.0,512.0
MC-Cali,OFI,2021-01-07,JUVENE,358.0399219,336.96112069,326.37177033,326.37177033,326.37177033,336.96112069,347.45057153,400.09762478,452.74467803,473.82347923,494.90228044,526.47053248,526.47053248,515.98108164,526.47053248,515.98108164,515.98108164,494.90228044,515.98108164,494.90228044,484.31293007,452.74467803,410.68697515,379.01882357,10539.99999998,534.0,502.0,494.0
MC-Cali,OFI,2021-01-08,VIVENE,333.22811439,313.56775544,308.6776154,303.78747536,308.6776154,318.55769426,328.33797435,367.55889347,411.57015386,441.0107929,470.45143194,485.12185207,485.12185207,480.23171203,480.23171203,480.23171203,480.23171203,455.68121303,475.34157198,470.45143194,450.79107299,421.45023273,392.00959369,357.67881461,9820.0,491.0,477.0,458.0
MC-Cali,OFI,2021-01-09,SAALFENE,296.89906095,288.69079291,280.48252487,272.17415601,272.17415601,272.17415601,272.17415601,305.20742981,346.44897166,371.1738766,395.89878154,404.20715041,404.20715041,395.89878154,387.6905135,379.38214464,371.1738766,371.1738766,395.89878154,395.89878154,379.38214464,354.6572397,321.72406672,305.20742981,8240.00000003,417.0,406.0,403.0
MC-Cali,OFI,2021-01-10,DOALFENE,318.52008145,302.20368508,285.8872887,277.67904021,277.67904021,269.57089232,253.25449594,277.67904021,302.20368508,326.72832994,351.2529748,367.56937118,375.77761967,375.77761967,375.77761967,367.56937118,359.3611227,367.56937118,408.41041242,416.61866091,400.20216394,392.09401605,367.56937118,343.04472632,8160.00000001,424.0,419.0,402.0
MC-Cali,OFI,2021-01-11,LFENE,267.92524968,255.75589731,247.67624533,247.67624533,251.66619692,251.66619692,263.93529808,296.3536548,341.04111268,361.29011703,385.72857055,405.9775749,405.9775749,401.88787452,405.9775749,405.9775749,397.89792292,381.63887017,401.88787452,397.89792292,381.63887017,357.30016543,324.78205992,300.44335519,8139.99999999,412.0,405.0,390.0
MC-Cali,OFI,2021-01-12,MAVENE,345.90106142,335.37973713,324.95861593,319.64785224,324.95861593,335.37973713,345.90106142,387.78595241,434.98160708,461.13461317,492.59838296,513.54082845,513.54082845,513.54082845,513.54082845,513.54082845,503.11970725,482.17726175,513.54082845,513.54082845,492.59838296,471.65593746,419.24972219,387.78595241,10459.99999999,521.0,531.0,508.0
MC-Cali,OFI,2021-01-13,MIVENE,380.42089772,368.93234645,357.34389473,345.85534346,345.85534346,368.93234645,380.42089772,438.06345496,484.21746094,518.78301519,553.34856945,576.42557244,576.42557244,564.93702117,576.42557244,576.42557244,564.93702117,530.27156646,564.93702117,553.34856945,530.27156646,495.70601221,461.14045795,426.57490369,11540.00000002,581.0,556.0,542.0
MC-Cali,OFI,2021-01-14,JUVENE,394.30264075,371.12599706,359.53767521,359.53767521,359.53767521,371.12599706,382.7143189,440.75582746,498.69743669,521.97397971,545.1506234,579.91558894,579.91558894,568.3272671,579.91558894,568.3272671,568.3272671,545.1506234,568.3272671,545.1506234,533.56230156,498.69743669,452.34414931,417.57918377,11610.00000001,588.0,553.0,544.0
MC-Cali,OFI,2021-01-15,VIVENE,387.51953159,364.66555973,358.97701652,353.2884733,358.97701652,370.45390195,381.83098838,427.43913309,478.63602202,512.86708031,547.0981386,564.16376824,564.16376824,558.47522503,558.47522503,558.47522503,558.47522503,529.93270995,552.78668181,547.0981386,524.24416674,490.11290745,455.88184917,415.96224766,11419.99999999,571.0,554.0,533.0
MC-Cali,OFI,2021-01-16,SAVENE,316.3964005,298.89659958,294.49664964,285.69674975,281.29679981,290.0966997,294.49664964,316.3964005,355.99594999,386.79559959,408.69535045,430.69510017,435.09505011,417.49525034,399.89545056,395.59549948,395.59549948,399.89545056,435.09505011,439.49500006,421.89520028,391.19554954,360.39589993,338.39615021,8789.99999998,458.0,450.0,449.0
MC-Cali,OFI,2021-01-17,DOVENE,322.32020877,305.77051664,289.32052145,281.04567539,281.04567539,281.04567539,264.49598326,281.04567539,305.77051664,330.59505484,355.41959303,371.96928516,380.14443429,388.41928035,380.14443429,371.96928516,363.6944391,371.96928516,413.24381855,421.51866461,413.24381855,396.69412642,371.96928516,347.14474697,8289.99999996,429.0,424.0,415.0
MC-Cali,OFI,2021-01-18,LUNES,372.6716131192,355.7138577043,344.4419379284,344.4419379284,350.0280220651,350.0280220651,366.9857774801,412.1732080858,474.2186426041,502.4483177948,536.3638286248,564.5935038155,564.5935038155,558.9076681764,564.5935038155,564.5935038155,553.3215840397,530.6779929856,558.9076681764,553.3215840397,530.6779929856,496.8622336582,451.6748030524,417.7592922225,11319.9999999986,573.0,564.0,542.0
MC-Cali,OFI,2021-01-19,MARTES,377.6572987865,366.1341920313,354.7112862043,348.9998332909,354.7112862043,366.1341920313,377.6572987865,423.3489220942,474.8521992436,503.5096647392,537.77838222,560.7243948021,560.7243948021,560.7243948021,560.7243948021,560.7243948021,549.3014889752,526.3554763931,560.7243948021,560.7243948021,537.77838222,514.9325705661,457.7178405032,423.3489220942,11419.9999999986,569.0,579.0,555.0
MC-Cali,OFI,2021-01-20,MIERCOLES,379.8175448333,368.229213639,356.7407818516,345.2523500641,345.2523500641,368.229213639,379.8175448333,437.3596031773,483.3133303271,517.8785250962,552.4437198654,575.4205834402,575.4205834402,563.9321516528,575.4205834402,575.4205834402,563.9321516528,529.3669568836,563.9321516528,552.4437198654,529.3669568836,494.9016615213,460.3364667522,425.771271983,11519.9999999987,580.0,555.0,541.0
MC-Cali,OFI,2021-01-21,JUEVES,392.0059558848,368.9291526714,357.3408012742,357.3408012742,357.3408012742,368.9291526714,380.4176044876,438.0596627307,495.7017209737,518.7785241871,541.8553274005,576.4205824301,576.4205824301,564.9321306139,576.4205824301,564.9321306139,564.9321306139,541.8553274005,564.9321306139,541.8553274005,530.2669760033,495.7017209737,449.6480141279,414.9828595172,11539.9999999988,585.0,550.0,541.0
MC-Cali,OFI,2021-01-22,VIERNES,392.223018415,369.168688325,363.3801552288,357.6914244273,363.3801552288,374.9572214212,386.5342876136,432.6429477937,484.54014107,519.1715373524,553.8029336349,571.0687306287,571.0687306287,565.2801975325,565.2801975325,565.2801975325,565.2801975325,536.4373343463,559.5914667311,553.8029336349,530.7486035448,496.1172072624,461.4858109799,421.0658816013,11559.9999999988,578.0,561.0,540.0
MC-Cali,OFI,2021-01-23,SABADO,372.9963996486,352.1966004189,347.0966496462,336.6967500313,331.4968002239,341.8966998388,347.0966496462,372.9963996486,419.595949846,455.7956004285,481.6953504309,507.5951004333,512.7950502408,492.0952500458,471.3954498508,466.1955000434,466.1955000434,471.3954498508,512.7950502408,517.9950000482,497.2951998532,460.995550236,424.7958996534,398.896149651,10359.9999999988,540.0,531.0,529.0
MC-Cali,OFI,2021-01-24,DOMINGO,348.3619126041,330.5150945285,312.6682764529,303.695015968,303.695015968,303.695015968,285.8481978924,303.695015968,330.5150945285,357.3351730891,384.1552516496,402.0020697252,410.9753302102,419.8488878008,410.9753302102,402.0020697252,393.0288092403,402.0020697252,446.6689663614,455.6422268463,446.6689663614,428.8221482858,402.0020697252,375.1819911647,8959.999999999,464.0,458.0,448.0
MC-Cali,OFI,2021-01-25,LUNES,375.9617417128,358.8045595492,347.4329388129,347.4329388129,353.1187491811,353.1187491811,370.2759313447,415.76241429,478.406079399,506.9348822989,541.1494955671,569.5785474079,569.5785474079,563.8927370397,569.5785474079,569.5785474079,558.2069266716,535.3639341398,563.8927370397,558.2069266716,535.3639341398,501.2490719308,455.6628379263,421.4482246582,11419.9999999988,578.0,569.0,547.0
MC-Cali,OFI,2021-01-26,MARTES,379.560443397,368.1375578249,356.6144715021,350.8028279654,356.6144715021,368.1375578249,379.560443397,425.6527886881,477.3563760146,506.1139914462,540.6832504145,563.6292223095,563.6292223095,563.6292223095,563.6292223095,563.6292223095,552.1061359867,529.1601640918,563.6292223095,563.6292223095,540.6832504145,517.637077769,460.1218469058,425.6527886881,11479.9999999992,572.0,582.0,558.0
MC-Cali,OFI,2021-01-27,MIERCOLES,379.4176156089,367.9291938619,356.4407721149,344.952350368,344.952350368,367.9291938619,379.4176156089,436.9596236633,482.9133106512,517.4784752117,551.9437404527,574.9205839466,574.9205839466,563.4321621996,574.9205839466,574.9205839466,563.4321621996,528.9668969587,563.4321621996,551.9437404527,528.9668969587,494.4017323982,459.9364671573,425.4712019164,11509.9999999986,580.0,554.0,541.0
MC-Cali,OFI,2021-01-28,JUEVES,392.0059558848,368.9291526714,357.3408012742,357.3408012742,357.3408012742,368.9291526714,380.4176044876,438.0596627307,495.7017209737,518.7785241871,541.8553274005,576.4205824301,576.4205824301,564.9321306139,576.4205824301,564.9321306139,564.9321306139,541.8553274005,564.9321306139,541.8553274005,530.2669760033,495.7017209737,449.6480141279,414.9828595172,11539.9999999988,585.0,550.0,541.0
MC-Cali,OFI,2021-01-29,VIERNES,392.9128171538,369.8590044125,364.0706012134,358.2821980143,364.0706012134,375.6474076116,387.1244139547,433.4316395477,485.4274682846,520.0580874241,554.6887065637,572.053916161,572.053916161,566.2655129619,566.2655129619,566.2655129619,566.2655129619,537.4232970215,560.4771097628,554.6887065637,531.6348938223,496.9044746276,462.2738554881,421.8548331494,11579.9999999988,579.0,562.0,541.0
MC-Cali,OFI,2021-01-30,SABADO,377.3,356.3,351.1,340.6,335.4,345.8,351.1,377.3,424.4,461.1,487.3,513.5,518.8,497.8,476.8,471.6,471.6,476.8,518.8,524.0,503.0,466.4,429.7,403.5,10480.0,546.0,537.0,535.0
MC-Cali,OFI,2021-01-31,DOMINGO,351.5383851863,333.4928810119,315.4473768376,306.4744742095,306.4744742095,306.4744742095,288.4289700351,306.4744742095,333.4928810119,360.5112878144,387.5296946169,405.5751987912,414.5481014193,423.6207029656,414.5481014193,405.5751987912,396.6022961631,405.5751987912,450.639109768,459.6120123961,450.639109768,432.5936055937,405.5751987912,378.5567919887,9039.9999999987,468.0,462.0,452.0
MC-Cali,OFI,2020-12-01,MARTES,385.35175572,373.5989753697,361.945794853,350.2926143363,361.945794853,373.5989753697,397.0049362367,443.7172581371,502.0827605542,537.1419019379,560.4482629714,583.8542238383,572.1014434881,583.8542238383,583.8542238383,583.8542238383,572.1014434881,548.7950824546,572.1014434881,560.4482629714,537.1419019379,502.0827605542,455.3704386538,420.3112972702,11722.9999999986,581.0,579.0,554.0
MC-Cali,OFI,2020-12-02,MIERCOLES,385.642030046,373.9072790667,362.2728251043,350.538074125,350.538074125,373.9072790667,385.642030046,444.0148938917,490.7533037751,525.857259696,560.8609186001,584.2301235418,584.2301235418,572.5956695794,584.2301235418,584.2301235418,572.5956695794,537.4917136584,560.8609186001,549.2264646377,537.4917136584,502.4880547544,455.749644871,420.6456889501,11649.9999999987,577.0,551.0,549.0
MC-Cali,OFI,2020-12-03,JUEVES,395.3932004608,372.1935994221,360.4938006225,360.4938006225,360.4938006225,372.1935994221,383.7933999415,430.2926002992,488.4915994565,523.3909992949,546.5906003336,569.8901996526,581.4900001719,569.8901996526,581.4900001719,569.8901996526,569.8901996526,546.5906003336,569.8901996526,558.1904008529,534.9907998142,500.0913999759,465.1920001375,418.6927997798,11629.9999999989,590.0,567.0,545.0
MC-Cali,OFI,2020-12-04,VIERNES,396.0026388615,372.7259953562,361.1376234824,361.1376234824,361.1376234824,372.7259953562,396.0026388615,442.6558256295,489.2091126399,524.1740277765,559.1389429132,570.727314787,582.4155864184,570.727314787,582.4155864184,570.727314787,559.1389429132,535.8622994079,570.727314787,559.1389429132,535.8622994079,500.8973842713,465.9324691347,419.3791821242,11659.9999999989,590.0,566.0,545.0
