UCP,Variable,FECHA,TIPO_DIA,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,Total,PO19,PO20,PO21
MC-Cali,Demanda_Real,2021-05-24,LUNES,344.51283,329.46361,317.66807,302.38718,304.16395,310.03941,329.55206,386.06266,442.02256,480.36675,507.00166,524.10877,529.48991,524.29488,524.05909,516.24473,488.88989,453.67649,469.64149,477.23634,461.05349,439.41548,410.98675,388.87187,10261.20992,465.0,470.0,453.0
MC-Cali,Demanda_Real,2021-05-25,MARTES,362.19105,345.58966,341.13244,331.5942,336.2602,347.81327,359.78796,413.45071,456.18675,504.04086,533.58856,560.31458,564.04506,559.15642,547.86629,536.80093,521.86261,489.20859,500.07818,512.61228,497.68707,475.9774,437.20775,392.02065,10926.47347,496.0,510.0,495.0
MC-Cali,Demanda_Real,2021-05-26,MIERCOLES,363.90036,350.62213,345.43605,342.46303,339.81141,351.80338,358.33311,415.57085,449.18993,489.05858,527.43315,547.13356,557.96408,549.54808,546.50083,537.01128,511.98224,481.63145,505.74843,510.70104,487.79537,466.68492,434.13691,391.40699,10861.86716,0.0,0.0,0.0
MC-Cali,Demanda_Real,2021-05-27,JUEVES,364.39113,348.29731,337.99934,327.46998,325.44957,344.23872,358.99314,405.18011,459.5773,474.78326,498.02824,535.71986,545.79023,539.78316,531.55838,531.27376,509.51303,479.29552,499.88141,500.03121,477.22999,452.77143,424.23173,385.38286,10656.87067,0.0,0.0,0.0
MC-Cali,Demanda_Real,2021-05-28,VIERNES,356.80951,335.33275,333.31294,327.65129,327.61275,334.54402,345.00654,397.38029,445.88566,470.34386,486.05608,503.89481,505.05005,485.59946,448.95501,424.76713,407.81564,396.39476,419.0925,441.21039,413.93684,391.11935,361.229,325.23241,9684.23304,415.0,438.0,411.0
MC-Cali,Demanda_Real,2021-05-29,SABADO,301.9144,289.13852,279.04138,275.21762,276.65364,283.00521,291.15772,328.30967,373.57162,423.23129,449.17853,466.33811,483.38402,469.63642,454.67629,436.95117,429.4228,417.33914,436.10377,446.73442,436.1531,410.72977,384.37409,354.93531,9197.19801,429.0,440.0,430.0
MC-Cali,Demanda_Real,2021-05-30,DOMINGO,332.18709,314.51983,304.15082,297.52119,287.7693,292.6338,282.35454,318.28803,339.57252,360.32904,380.53442,392.4131,408.72375,413.31318,402.47739,398.0239,393.06994,385.57732,414.47191,427.39449,420.31625,395.87636,373.53313,342.28388,8677.33518,412.0,425.0,417.0
MC-Cali,Demanda_Real,2021-05-31,LUNES,319.74699,327.20238,314.14613,314.62315,315.31662,327.81209,351.08761,398.33721,459.64376,489.72205,512.55507,534.73922,550.13979,548.54828,538.46124,537.61851,518.5326,491.99167,500.22024,493.93019,477.75789,448.55508,408.39786,372.37836,10551.46399,491.0,483.0,470.0
MC-Cali,Demanda_Real,2021-04-01,JSS,381.55713,362.74811,352.99158,345.51484,323.76778,315.20741,295.43573,314.82834,332.5184,352.90648,369.42741,380.26046,388.78985,388.57977,377.98179,368.67498,363.90391,362.63905,395.84997,412.76052,398.75567,381.72475,355.82407,329.53088,8652.17888,392.0,409.0,395.0
MC-Cali,Demanda_Real,2021-04-02,VSS,306.12764,288.41007,277.20052,269.55285,268.5469,270.03175,255.3804,270.72883,295.50094,317.57628,340.03397,360.64569,376.73188,371.79053,362.25128,358.03806,355.42368,356.16549,392.99853,410.02051,400.39817,386.22108,367.47836,341.72827,7998.98168,390.0,408.0,398.0
MC-Cali,Demanda_Real,2021-04-03,SSS,316.71827,299.57067,290.1382,284.19862,283.97215,289.20108,285.96263,304.8568,336.71305,358.29764,388.68049,411.86649,424.86408,419.96507,412.26887,406.79141,399.39033,402.44877,434.12015,444.33538,426.76868,405.21204,376.88606,350.69111,8753.91804,431.0,441.0,424.0
MC-Cali,Demanda_Real,2021-04-04,DSS,325.20341,306.68384,293.75023,282.14116,281.21965,284.90189,277.47719,275.88005,292.89436,317.95628,339.42868,363.85005,382.73687,388.69624,386.80851,384.17539,383.07469,379.27111,424.5326,443.71751,435.74292,425.93707,406.79093,385.2147,8468.08533,422.0,441.0,433.0
MC-Cali,Demanda_Real,2021-04-05,LUNES,359.6862,345.56445,342.31594,340.21969,343.01533,360.35065,376.94326,430.6275,491.10997,527.66484,564.6701,590.72487,597.48952,598.48101,595.17577,609.18977,597.04048,557.57679,558.84989,552.08387,534.52123,507.17952,472.97366,423.98118,11677.43549,553.0,545.0,529.0
MC-Cali,Demanda_Real,2021-04-06,MARTES,395.44297,376.58845,369.10553,365.96695,369.34416,379.7296,399.07752,445.4545,485.0889,513.42628,548.09819,574.99489,577.04733,577.92845,576.95277,577.20107,562.12009,528.19044,541.87609,545.99199,534.70958,499.95156,456.08474,415.73034,11616.10239,539.0,544.0,532.0
MC-Cali,Demanda_Real,2021-04-07,MIERCOLES,389.31707,364.85642,363.58641,360.61711,368.90749,378.89555,401.53156,450.11735,499.46749,524.65013,546.37127,567.61411,566.05614,556.89451,573.01672,575.94988,558.68251,530.57741,543.65378,545.50404,527.08482,499.09335,461.80893,420.81331,11575.06736,540.0,543.0,524.0
MC-Cali,Demanda_Real,2021-04-08,JUEVES,390.0292,377.19984,364.8776,357.97464,365.18266,381.41951,394.93359,452.15811,499.10545,531.78472,558.62278,567.5568,578.05245,585.55575,590.36315,590.85932,573.2957,541.21843,558.80721,551.74325,531.79312,505.34673,465.7533,418.17223,11731.80554,555.0,547.0,528.0
MC-Cali,Demanda_Real,2021-04-09,VIERNES,399.99042,373.73186,366.21141,357.32736,369.30493,386.63207,396.89021,444.53536,498.68935,532.69443,556.73646,583.02948,571.41718,558.77239,562.40819,569.96247,551.72962,523.08754,537.19045,532.08135,516.63272,484.69447,453.91672,418.77504,11546.44148,535.0,530.0,515.0
MC-Cali,Demanda_Real,2021-04-10,SABADO,392.76392,373.17987,366.06074,363.06251,363.14488,362.95202,362.65665,402.44646,459.06127,490.26905,518.15696,542.20928,540.79483,526.22088,517.35996,510.20629,499.56286,489.25482,511.51137,512.03624,495.08907,464.76436,434.51899,405.56588,10902.84916,508.0,509.0,492.0
MC-Cali,Demanda_Real,2021-04-11,DOMINGO,377.3735,357.72691,350.06201,347.07122,343.89331,340.53321,325.44439,328.93262,364.78001,393.01035,417.52242,439.6304,455.53167,451.72752,447.08985,445.93088,445.11248,448.46279,476.28148,491.81838,485.98399,473.89006,451.52008,415.61375,9874.94328,472.0,488.0,482.0
MC-Cali,Demanda_Real,2021-04-12,LUNES,391.97494,376.57825,362.72289,361.03941,365.58762,383.72388,395.76705,455.4762,502.3226,526.31934,552.24626,582.10452,592.85586,595.64439,605.73741,602.63448,585.44015,552.38693,563.81863,563.45516,547.4918,518.71947,475.85921,435.35862,11895.26507,560.0,560.0,543.0
MC-Cali,Demanda_Real,2021-04-13,MARTES,403.64144,385.92996,376.47338,367.86991,368.22868,382.77697,404.81188,458.38641,511.52948,554.58409,573.68526,614.75078,614.71094,618.12771,627.50834,627.27726,611.69065,573.54046,574.65534,574.78452,551.49125,525.11718,487.43985,444.90921,12233.92095,571.0,571.0,548.0
MC-Cali,Demanda_Real,2021-04-14,MIERCOLES,411.45632,404.36598,391.58574,388.79524,393.52125,406.7952,423.98122,463.64041,508.92751,540.14309,585.92387,607.6938,614.30606,609.80965,621.28249,625.00662,615.76668,575.47619,579.66872,573.76269,554.20421,524.50208,487.519,446.78861,12354.92263,575.0,570.0,551.0
MC-Cali,Demanda_Real,2021-04-15,JUEVES,419.0134,395.91474,392.12192,391.28077,391.48421,402.82433,423.14361,477.78573,531.88162,563.97271,579.81175,603.74673,600.54047,604.37689,602.75479,619.35662,606.18776,575.0742,580.39258,571.69321,552.32792,517.7618,480.17406,441.22024,12324.84206,0.0,0.0,0.0
MC-Cali,Demanda_Real,2021-04-16,VIERNES,418.61495,393.32695,373.01613,376.9383,380.89638,401.77849,415.95618,465.77109,515.44567,544.81193,569.60733,583.63532,592.94746,586.96133,587.8113,592.55257,581.75872,548.41106,556.21662,552.33203,530.12983,501.54742,472.70476,438.14473,11981.31655,554.0,551.0,529.0
MC-Cali,Demanda_Real,2021-04-17,SABADO,407.44556,387.43037,381.50255,375.598,371.02049,384.44224,379.96295,428.2237,474.30108,503.65615,520.79146,530.886,514.95779,499.52725,488.19687,484.13371,478.26727,472.80526,507.18975,519.33367,500.30946,470.09044,437.50177,408.7916,10926.36539,504.0,516.0,497.0
MC-Cali,Demanda_Real,2021-04-18,DOMINGO,379.3533,366.97998,351.3533,329.63163,324.12828,317.15744,296.5469,314.9713,337.40036,362.757,383.61316,403.96485,425.2463,430.26436,419.25365,403.77483,402.06359,406.20004,446.64334,452.33968,441.26065,431.56409,404.76461,383.65874,9214.89138,441.0,443.0,433.0
MC-Cali,Demanda_Real,2021-04-19,LUNES,369.16288,355.05985,350.80376,342.92944,345.25772,367.08112,387.32366,441.77877,493.4902,529.89688,560.20318,570.56019,586.26735,586.99205,594.27188,600.60951,597.85374,561.79965,567.59508,567.24733,546.57944,512.81582,474.43917,432.1185,11742.13717,564.0,564.0,543.0
MC-Cali,Demanda_Real,2021-04-20,MARTES,404.01096,383.66367,376.86859,375.61493,381.67212,390.4004,397.16689,459.8247,514.17341,553.23163,586.48419,612.01509,611.46012,612.2198,606.67309,605.24188,599.18308,544.73561,559.96405,555.90212,535.89081,498.32264,465.83321,421.86886,12052.42185,552.0,550.0,531.0
MC-Cali,Demanda_Real,2021-04-21,MIERCOLES,386.78971,374.57367,371.2927,365.83722,366.83454,389.41107,407.14587,457.03239,507.8176,534.64073,553.16161,576.67849,589.97392,590.60364,594.38698,601.55283,578.97309,555.01707,558.87433,560.61354,537.62251,511.31177,466.91007,428.90276,11865.95811,555.0,557.0,534.0
MC-Cali,Demanda_Real,2021-04-22,JUEVES,402.38394,389.11286,380.02552,374.46077,380.66278,386.93287,403.76621,448.92298,514.80759,547.3478,577.53018,607.07294,605.997,611.47202,618.47774,617.32007,602.49663,553.32995,558.2209,564.40831,547.5638,519.65769,484.095,445.60042,12141.66597,555.0,561.0,544.0
MC-Cali,Demanda_Real,2021-04-23,VIERNES,417.97978,400.38985,385.77147,376.62108,385.30428,389.94829,392.8878,439.90157,476.61386,501.93567,518.3425,532.79124,547.80752,538.46256,527.39827,535.28075,526.76831,495.54168,527.83715,536.55492,523.94006,491.99512,457.42909,422.40234,11349.90516,522.0,530.0,517.0
MC-Cali,Demanda_Real,2021-04-24,SABADO,395.19992,375.71979,363.75181,358.45796,360.77338,353.57205,346.05735,391.00622,429.96968,437.30821,461.60263,484.10634,504.52077,494.47895,478.07619,472.83053,466.48552,452.30517,491.56591,511.90565,496.01683,466.90376,437.75417,406.03137,10436.40016,489.0,510.0,494.0
MC-Cali,Demanda_Real,2021-04-25,DOMINGO,379.95193,363.64766,350.15753,340.24314,331.92054,328.21638,297.07593,314.35179,356.77607,383.95832,408.67738,427.11461,439.01905,445.18128,454.05567,446.8566,438.06616,426.00415,465.10677,481.07091,472.43116,456.63205,429.98231,401.07095,9637.56834,462.0,479.0,470.0
MC-Cali,Demanda_Real,2021-04-26,LUNES,379.7565,363.8641,357.07512,352.7248,354.58465,372.3563,393.78862,449.92335,506.35465,548.04612,579.37419,603.96452,604.73268,605.85517,602.6623,593.86146,582.42787,553.16337,561.51647,559.07119,531.18631,508.61652,472.32286,428.88724,11866.11636,559.0,557.0,529.0
MC-Cali,Demanda_Real,2021-04-27,MARTES,404.77113,389.63042,370.12921,371.87174,379.28053,396.5951,406.59009,445.60565,496.698,551.32594,575.0596,605.82654,603.72906,591.7903,547.10103,555.6915,565.16191,551.60432,564.30942,549.90487,526.9038,485.74335,434.56644,386.43802,11756.32797,542.0,527.0,505.0
MC-Cali,Demanda_Real,2021-04-28,MIERCOLES,353.58019,336.06032,322.56236,333.24093,337.43883,344.00689,344.8225,378.74954,411.84528,425.79567,440.83446,443.79841,418.85683,389.42637,352.07373,346.49866,350.63091,361.39663,396.32606,403.11285,393.7193,374.94292,342.86558,309.54139,8912.12661,389.0,396.0,388.0
MC-Cali,Demanda_Real,2021-04-29,JUEVES,285.29152,271.67902,264.17151,259.02984,262.94922,273.27893,286.53477,331.74747,391.58444,410.61544,433.23375,450.85739,457.69409,432.80803,413.87979,398.43795,388.28553,398.33201,423.00563,423.74954,408.39351,384.11426,350.41551,317.88552,8717.97467,413.0,416.0,402.0
MC-Cali,Demanda_Real,2021-04-30,VIERNES,295.48545,277.62362,268.59735,263.82604,267.19513,276.37319,278.58044,314.20051,346.87621,363.07276,376.34971,394.88335,393.14017,375.88792,355.2166,342.24971,332.05996,328.86332,370.29137,387.39555,374.4022,354.77413,326.32632,296.66057,7960.33158,369.0,385.0,370.0
MC-Cali,Demanda_Real,2021-03-01,LUNES,358.09774,343.86063,335.22901,332.86184,333.0795,352.81416,375.20559,427.15925,462.59526,488.61593,512.00385,528.3987,524.28275,515.53682,528.99395,536.21748,530.66648,507.47539,521.7003,528.77496,508.6296,475.1477,435.89067,395.64195,10858.87951,510.0,520.0,500.0
MC-Cali,Demanda_Real,2021-03-02,MARTES,372.97933,356.67245,347.41374,339.32548,345.8813,362.71208,384.18603,425.68664,471.40508,507.34001,530.42822,543.30949,551.56344,544.97338,558.05672,556.97941,544.9661,516.12744,527.36062,549.14218,524.86971,494.89605,450.08157,402.82484,11209.18131,518.0,539.0,514.0
MC-Cali,Demanda_Real,2021-03-03,MIERCOLES,372.58658,351.73045,345.53403,342.4069,349.99908,366.01086,384.44022,416.39336,475.8379,505.59488,536.23876,558.28616,540.70285,545.42395,554.89764,563.58794,549.21182,520.92946,535.82404,550.09585,523.24751,494.09021,449.72293,407.43813,11240.23151,533.0,547.0,521.0
MC-Cali,Demanda_Real,2021-03-04,JUEVES,378.66804,364.15341,349.68514,350.86295,355.22529,372.65659,386.27806,425.46117,476.18672,511.47422,548.82887,574.62003,573.08958,570.2522,579.85747,578.52104,567.76132,533.50445,535.51485,553.30171,532.48417,501.79183,459.04554,419.01232,11498.23697,0.0,0.0,0.0
MC-Cali,Demanda_Real,2021-03-05,VIERNES,384.07658,365.68188,355.22366,354.92103,356.27181,376.58568,376.1896,434.8211,494.85189,520.99797,549.01799,573.38219,581.46337,578.23983,583.25573,576.73971,566.33096,535.95654,544.3392,554.25724,529.60219,496.66852,466.47979,428.28536,11583.63982,541.0,552.0,527.0
MC-Cali,Demanda_Real,2021-03-06,SABADO,377.89442,355.299,352.23047,352.53951,357.41027,365.73246,372.34133,404.12878,454.38023,484.92848,514.57907,535.61979,540.04846,520.49441,497.09994,508.65115,495.62054,473.88638,511.58194,532.72085,509.52652,475.21866,440.53525,410.45679,10842.9247,509.0,530.0,507.0
MC-Cali,Demanda_Real,2021-03-07,DOMINGO,382.29201,358.49333,331.1874,320.31893,316.32855,314.95136,304.60226,316.79397,342.54094,363.94898,386.3374,406.30742,420.26982,417.69485,408.27267,401.45284,398.73873,395.64255,431.32656,455.87001,449.14385,431.20058,405.90519,372.84549,9132.46569,429.0,453.0,446.0
MC-Cali,Demanda_Real,2021-03-08,LUNES,345.9476,329.70419,321.07153,317.74755,323.83387,342.08938,367.16024,410.90082,464.77729,486.59339,504.92347,513.7517,514.02104,517.17044,516.87367,520.04855,505.08842,479.64918,497.54122,508.11344,488.9078,455.35291,419.09083,377.51282,10527.87135,495.0,506.0,487.0
MC-Cali,Demanda_Real,2021-03-09,MARTES,352.92927,337.44414,329.10811,325.64342,331.47399,348.7133,376.05887,412.48659,467.92332,501.6925,528.25681,567.68162,564.35586,567.01787,575.28964,579.64391,571.3835,534.05532,544.10116,550.96398,531.27047,490.26994,458.41575,415.77847,11261.95781,533.0,545.0,526.0
MC-Cali,Demanda_Real,2021-03-10,MIERCOLES,381.76869,366.06621,358.30665,351.62293,360.41643,376.11206,396.19715,426.46525,473.9219,511.53105,540.03238,555.46433,542.56621,531.62701,530.63958,533.43864,530.2497,507.38275,527.5856,535.96272,515.94791,479.11936,436.52043,398.47026,11167.4152,526.0,534.0,514.0
MC-Cali,Demanda_Real,2021-03-11,JUEVES,375.41479,360.44901,350.93412,349.50646,353.36914,359.33604,386.19514,421.8255,467.59121,491.88391,509.85934,532.15261,532.58955,528.20735,525.38362,528.72745,527.43173,500.8422,521.76349,529.42938,510.27713,475.79777,442.11706,401.53277,10982.61677,520.0,528.0,509.0
MC-Cali,Demanda_Real,2021-03-12,VIERNES,374.05745,359.45083,350.88122,344.60849,347.48481,363.9128,384.0813,427.35666,474.66853,506.72842,528.9005,547.27387,548.83176,544.54803,541.56781,544.22861,533.25587,508.10311,516.9601,532.53541,511.19515,480.24652,435.17279,403.98496,11110.035,512.0,529.0,507.0
MC-Cali,Demanda_Real,2021-03-13,SABADO,377.60182,358.58475,345.92909,341.28731,345.66996,350.54322,358.08287,392.11547,435.19639,468.28917,497.58658,518.75707,515.98652,499.97991,485.65902,478.52788,469.99041,455.67051,490.40909,504.04714,481.19717,442.86187,411.7205,380.97701,10406.67073,487.0,501.0,479.0
MC-Cali,Demanda_Real,2021-03-14,DOMINGO,355.88308,336.60213,322.65959,315.44559,313.78003,312.96315,295.22232,311.68692,341.04431,368.16381,394.8432,411.70628,426.9085,428.87237,417.82486,411.39639,411.23231,406.06544,436.11272,463.23054,456.18588,438.95316,415.97658,390.04249,9182.80165,433.0,460.0,453.0
MC-Cali,Demanda_Real,2021-03-15,LUNES,363.4731,348.76809,336.41694,333.99583,339.50481,350.88246,374.8047,413.82587,465.89757,484.09138,500.23312,517.60655,530.65192,528.08262,531.04349,539.47022,533.45554,508.1167,519.73478,532.87126,514.85968,484.42256,443.79924,403.25315,10899.26158,517.0,531.0,512.0
MC-Cali,Demanda_Real,2021-03-16,MARTES,377.24913,361.55058,349.40029,344.47703,350.55512,364.46145,389.12956,432.19035,472.48327,505.1205,532.23282,546.05616,559.33475,557.56976,569.71671,507.24314,459.39585,462.91178,500.06995,529.42099,517.41953,490.55486,448.18895,407.73148,11034.46401,460.0,499.0,494.0
MC-Cali,Demanda_Real,2021-03-17,MIERCOLES,365.96125,353.55284,346.13569,341.42025,342.50953,353.26135,365.80168,407.48254,454.49664,499.18109,533.37458,556.43486,559.24355,555.4157,571.95593,561.28856,560.89361,532.61165,532.4216,546.13565,523.90823,490.17433,451.63608,402.87551,11208.1727,529.0,542.0,520.0
MC-Cali,Demanda_Real,2021-03-18,JUEVES,376.40665,361.1184,352.48611,349.97815,351.67732,360.96978,383.32509,422.66876,462.64537,481.77956,507.80407,537.74061,539.07833,531.78924,532.94812,541.16218,535.44655,508.66717,523.26307,542.89599,528.07349,492.2166,445.57584,407.34219,11077.05864,520.0,540.0,525.0
MC-Cali,Demanda_Real,2021-03-19,VIERNES,375.1244,357.46798,349.22224,340.45449,348.99261,366.92087,376.75145,426.50707,475.82164,511.4383,546.13927,570.38867,577.33517,570.07019,547.23612,473.08923,497.77706,487.90259,519.34107,554.66467,528.72738,485.75171,452.4603,409.66734,11149.25182,457.0,493.0,468.0
MC-Cali,Demanda_Real,2021-03-20,SAALF,385.05184,367.34111,358.91655,345.51566,337.50845,336.6277,341.43934,375.27541,416.10239,451.92757,483.04409,502.07401,503.50241,485.28328,453.9335,446.39086,446.46802,452.16704,492.34085,505.7855,483.47725,447.89843,413.87424,382.82681,10214.77231,485.0,498.0,476.0
MC-Cali,Demanda_Real,2021-03-21,DOALF,353.07938,334.80558,320.00004,314.61774,310.02961,310.8793,296.02159,317.75543,337.42074,368.0732,398.27347,414.6267,428.13003,427.00432,408.3953,410.0348,407.88513,404.47858,439.24802,458.94595,444.16932,430.22036,405.36293,376.24472,9115.70224,435.0,455.0,441.0
MC-Cali,Demanda_Real,2021-03-22,LF,353.15152,336.89727,328.56065,319.57222,317.49263,322.05507,320.1229,325.06202,351.9456,373.44601,396.15154,405.61841,429.86744,435.65493,426.2432,410.91205,415.62477,418.64136,453.49425,468.6572,458.50503,432.33887,406.81561,373.02091,9279.85146,451.0,466.0,456.0
MC-Cali,Demanda_Real,2021-03-23,MADLF,346.22298,329.71541,322.45651,321.04977,332.10596,347.6456,363.35935,411.29718,463.29439,492.14926,519.92147,547.24752,554.42839,546.97754,555.91124,561.93994,559.16556,525.93712,537.7331,546.42889,527.51039,499.91754,453.90655,414.12522,11080.44688,534.0,544.0,525.0
MC-Cali,Demanda_Real,2021-03-24,MIERCOLES,383.41842,370.15205,360.40516,353.58103,355.57659,373.20637,401.08852,432.1223,483.53864,510.78108,534.5622,551.26221,544.83881,555.58229,560.01234,564.00562,554.76917,528.50505,539.7765,550.08479,537.65016,502.93935,460.16452,419.02316,11427.04633,537.0,547.0,533.0
MC-Cali,Demanda_Real,2021-03-25,JUEVES,387.80111,371.25764,360.38934,354.40951,362.54464,369.3482,395.80737,425.98439,479.54086,516.01841,556.68389,575.82757,590.01604,583.35177,592.00217,597.3881,582.72373,550.63937,555.25046,570.16059,548.62275,516.84225,478.92242,434.97009,11756.50267,553.0,568.0,547.0
MC-Cali,Demanda_Real,2021-03-26,VIERNES,406.86,388.87138,378.68979,370.63557,372.22648,384.51401,401.18024,446.07712,499.23015,532.38751,569.01662,578.47282,572.32739,590.92973,578.95257,566.71703,528.49476,523.27804,544.06483,544.32946,527.4032,495.83636,458.47534,413.90203,11672.87243,535.0,535.0,520.0
MC-Cali,Demanda_Real,2021-03-27,SABADO,382.40648,369.39242,357.70506,356.20938,358.43888,362.48866,372.60799,404.85508,453.46994,478.82281,493.87312,510.11479,520.54151,522.09727,516.04545,500.12604,484.07863,482.38258,507.74008,511.99331,492.0736,461.7401,424.91518,395.96421,10720.08257,491.0,496.0,476.0
